feature,value
"volume__fft_coefficient__attr_""imag""__coeff_56",26789004.359204203
"volume__fft_coefficient__attr_""imag""__coeff_57",-201134846.08203346
"volume__fft_coefficient__attr_""imag""__coeff_58",63235912.08244911
"volume__fft_coefficient__attr_""imag""__coeff_59",-84177269.72779
"volume__fft_coefficient__attr_""imag""__coeff_60",89155459.56243673
"volume__fft_coefficient__attr_""imag""__coeff_61",391282022.4370637
"volume__fft_coefficient__attr_""imag""__coeff_62",74286770.97008726
"volume__fft_coefficient__attr_""imag""__coeff_63",142319018.09095562
"volume__fft_coefficient__attr_""imag""__coeff_64",-431386745.2706675
"volume__fft_coefficient__attr_""imag""__coeff_65",-459649107.54129016
"volume__fft_coefficient__attr_""imag""__coeff_66",-536704701.81010765
"volume__fft_coefficient__attr_""imag""__coeff_67",-209979444.1795892
"volume__fft_coefficient__attr_""imag""__coeff_68",-72780689.77259094
"volume__fft_coefficient__attr_""imag""__coeff_69",65716827.84748849
"volume__fft_coefficient__attr_""imag""__coeff_70",54496832.64532135
"volume__fft_coefficient__attr_""imag""__coeff_71",536665915.7534014
"volume__fft_coefficient__attr_""imag""__coeff_72",393145951.3080569
"volume__fft_coefficient__attr_""imag""__coeff_73",317421368.17672724
"volume__fft_coefficient__attr_""imag""__coeff_74",135273009.2838605
"volume__fft_coefficient__attr_""imag""__coeff_75",137210328.8061203
"volume__fft_coefficient__attr_""imag""__coeff_76",-496358824.3773691
"volume__fft_coefficient__attr_""imag""__coeff_77",-188630463.62367266
"volume__fft_coefficient__attr_""imag""__coeff_78",124714733.75973123
"volume__fft_coefficient__attr_""imag""__coeff_79",-267402608.45577797
"volume__fft_coefficient__attr_""imag""__coeff_80",195315368.63777533
"volume__fft_coefficient__attr_""imag""__coeff_81",606833723.8070902
"volume__fft_coefficient__attr_""imag""__coeff_82",507937093.6869122
"volume__fft_coefficient__attr_""imag""__coeff_83",666140142.7773883
"volume__fft_coefficient__attr_""imag""__coeff_84",-34034084.073429376
"volume__fft_coefficient__attr_""imag""__coeff_85",-254311089.07791042
"volume__fft_coefficient__attr_""imag""__coeff_86",-464187346.6888637
"volume__fft_coefficient__attr_""imag""__coeff_87",-157657600.81569433
"volume__fft_coefficient__attr_""imag""__coeff_88",0.0
"volume__fft_coefficient__attr_""imag""__coeff_89",0.0
"volume__fft_coefficient__attr_""imag""__coeff_90",0.0
"volume__fft_coefficient__attr_""imag""__coeff_91",0.0
"volume__fft_coefficient__attr_""imag""__coeff_92",0.0
"volume__fft_coefficient__attr_""imag""__coeff_93",0.0
"volume__fft_coefficient__attr_""imag""__coeff_94",0.0
"volume__fft_coefficient__attr_""imag""__coeff_95",0.0
"volume__fft_coefficient__attr_""imag""__coeff_96",0.0
"volume__fft_coefficient__attr_""imag""__coeff_97",0.0
"volume__fft_coefficient__attr_""imag""__coeff_98",0.0
"volume__fft_coefficient__attr_""imag""__coeff_99",0.0
"volume__fft_coefficient__attr_""abs""__coeff_0",29295377064.0
"volume__fft_coefficient__attr_""abs""__coeff_1",5786718907.548874
"volume__fft_coefficient__attr_""abs""__coeff_2",2245668006.2358913
"volume__fft_coefficient__attr_""abs""__coeff_3",3201797105.5125113
"volume__fft_coefficient__attr_""abs""__coeff_4",2139072992.7856567
"volume__fft_coefficient__attr_""abs""__coeff_5",2500199906.373667
"volume__fft_coefficient__attr_""abs""__coeff_6",901537171.1445261
"volume__fft_coefficient__attr_""abs""__coeff_7",1176662792.9090092
"volume__fft_coefficient__attr_""abs""__coeff_8",676493746.1895124
"volume__fft_coefficient__attr_""abs""__coeff_9",513391145.75522476
"volume__fft_coefficient__attr_""abs""__coeff_10",111834748.23074456
"volume__fft_coefficient__attr_""abs""__coeff_11",985932668.9681582
"volume__fft_coefficient__attr_""abs""__coeff_12",520825190.7381402
"volume__fft_coefficient__attr_""abs""__coeff_13",242496948.68032488
"volume__fft_coefficient__attr_""abs""__coeff_14",744523145.4880896
"volume__fft_coefficient__attr_""abs""__coeff_15",796803265.3741502
"volume__fft_coefficient__attr_""abs""__coeff_16",840714561.4603816
"volume__fft_coefficient__attr_""abs""__coeff_17",1019633010.2894675
"volume__fft_coefficient__attr_""abs""__coeff_18",1901414646.2504127
"volume__fft_coefficient__attr_""abs""__coeff_19",1330371673.554241
"volume__fft_coefficient__attr_""abs""__coeff_20",425342927.8125156
"volume__fft_coefficient__attr_""abs""__coeff_21",1179858672.216947
"volume__fft_coefficient__attr_""abs""__coeff_22",417781123.432672
"volume__fft_coefficient__attr_""abs""__coeff_23",703394654.9663959
"volume__fft_coefficient__attr_""abs""__coeff_24",905715500.8568255
"volume__fft_coefficient__attr_""abs""__coeff_25",772227196.8002535
"volume__fft_coefficient__attr_""abs""__coeff_26",892449535.2584232
"volume__fft_coefficient__attr_""abs""__coeff_27",106793233.029168
"volume__fft_coefficient__attr_""abs""__coeff_28",638836665.4047632
"volume__fft_coefficient__attr_""abs""__coeff_29",584678945.3761364
"volume__fft_coefficient__attr_""abs""__coeff_30",1040606452.6761502
"volume__fft_coefficient__attr_""abs""__coeff_31",604274463.1459634
"volume__fft_coefficient__attr_""abs""__coeff_32",858712950.5493206
"volume__fft_coefficient__attr_""abs""__coeff_33",895227285.9605368
"volume__fft_coefficient__attr_""abs""__coeff_34",571737019.5838078
"volume__fft_coefficient__attr_""abs""__coeff_35",385827892.9196053
"volume__fft_coefficient__attr_""abs""__coeff_36",178727832.50917134
"volume__fft_coefficient__attr_""abs""__coeff_37",744816113.2733394
"volume__fft_coefficient__attr_""abs""__coeff_38",735907719.5729421
"volume__fft_coefficient__attr_""abs""__coeff_39",230946698.81670964
"volume__fft_coefficient__attr_""abs""__coeff_40",872135435.339221
"volume__fft_coefficient__attr_""abs""__coeff_41",980202574.8684663
"volume__fft_coefficient__attr_""abs""__coeff_42",1059107247.0215316
"volume__fft_coefficient__attr_""abs""__coeff_43",1096588818.3130744
"volume__fft_coefficient__attr_""abs""__coeff_44",448843381.76824605
"volume__fft_coefficient__attr_""abs""__coeff_45",699751889.9469639
"volume__fft_coefficient__attr_""abs""__coeff_46",182310703.55528542
"volume__fft_coefficient__attr_""abs""__coeff_47",478869532.4201295
"volume__fft_coefficient__attr_""abs""__coeff_48",1137303004.1419652
"volume__fft_coefficient__attr_""abs""__coeff_49",749169885.3948573
"volume__fft_coefficient__attr_""abs""__coeff_50",397076405.9575408
"volume__fft_coefficient__attr_""abs""__coeff_51",1191818476.6855557
"volume__fft_coefficient__attr_""abs""__coeff_52",943420240.0276994
"volume__fft_coefficient__attr_""abs""__coeff_53",460670740.73748434
"volume__fft_coefficient__attr_""abs""__coeff_54",900635391.0080453
"volume__fft_coefficient__attr_""abs""__coeff_55",324579215.8914626
"volume__fft_coefficient__attr_""abs""__coeff_56",220720666.58523542
"volume__fft_coefficient__attr_""abs""__coeff_57",211397094.9786128
"volume__fft_coefficient__attr_""abs""__coeff_58",117180973.11780468
"volume__fft_coefficient__attr_""abs""__coeff_59",330879811.2244659
"volume__fft_coefficient__attr_""abs""__coeff_60",485713601.48177826
"volume__fft_coefficient__attr_""abs""__coeff_61",877987540.1097947
"volume__fft_coefficient__attr_""abs""__coeff_62",682835748.9044595
"volume__fft_coefficient__attr_""abs""__coeff_63",758638837.828648
"volume__fft_coefficient__attr_""abs""__coeff_64",925299566.2311047
"volume__fft_coefficient__attr_""abs""__coeff_65",467761647.5636616
"volume__fft_coefficient__attr_""abs""__coeff_66",541468570.3076847
"volume__fft_coefficient__attr_""abs""__coeff_67",633775109.8089749
"volume__fft_coefficient__attr_""abs""__coeff_68",317066247.4121571
"volume__fft_coefficient__attr_""abs""__coeff_69",357242596.8692674
"volume__fft_coefficient__attr_""abs""__coeff_70",231829675.98023757
"volume__fft_coefficient__attr_""abs""__coeff_71",613124462.9164524
"volume__fft_coefficient__attr_""abs""__coeff_72",745507174.4584342
"volume__fft_coefficient__attr_""abs""__coeff_73",590163617.7536854
"volume__fft_coefficient__attr_""abs""__coeff_74",422106534.7210274
"volume__fft_coefficient__attr_""abs""__coeff_75",216649725.74945864
"volume__fft_coefficient__attr_""abs""__coeff_76",732558284.9114305
"volume__fft_coefficient__attr_""abs""__coeff_77",810760395.55887
"volume__fft_coefficient__attr_""abs""__coeff_78",406525359.98044854
"volume__fft_coefficient__attr_""abs""__coeff_79",598711048.156027
"volume__fft_coefficient__attr_""abs""__coeff_80",250956237.23820093
"volume__fft_coefficient__attr_""abs""__coeff_81",723795675.7736526
"volume__fft_coefficient__attr_""abs""__coeff_82",721507175.4867381
"volume__fft_coefficient__attr_""abs""__coeff_83",674430348.2745742
"volume__fft_coefficient__attr_""abs""__coeff_84",113893856.83377266
"volume__fft_coefficient__attr_""abs""__coeff_85",367421324.87213904
"volume__fft_coefficient__attr_""abs""__coeff_86",647352707.8332374
"volume__fft_coefficient__attr_""abs""__coeff_87",179785593.24092108
"volume__fft_coefficient__attr_""abs""__coeff_88",0.0
"volume__fft_coefficient__attr_""abs""__coeff_89",0.0
"volume__fft_coefficient__attr_""abs""__coeff_90",0.0
"volume__fft_coefficient__attr_""abs""__coeff_91",0.0
"volume__fft_coefficient__attr_""abs""__coeff_92",0.0
"volume__fft_coefficient__attr_""abs""__coeff_93",0.0
"volume__fft_coefficient__attr_""abs""__coeff_94",0.0
"volume__fft_coefficient__attr_""abs""__coeff_95",0.0
"volume__fft_coefficient__attr_""abs""__coeff_96",0.0
"volume__fft_coefficient__attr_""abs""__coeff_97",0.0
"volume__fft_coefficient__attr_""abs""__coeff_98",0.0
"volume__fft_coefficient__attr_""abs""__coeff_99",0.0
"volume__fft_coefficient__attr_""angle""__coeff_0",0.0
"volume__fft_coefficient__attr_""angle""__coeff_1",-8.145737045957226
"volume__fft_coefficient__attr_""angle""__coeff_2",-42.464119069275924
"volume__fft_coefficient__attr_""angle""__coeff_3",176.75945255790074
"volume__fft_coefficient__attr_""angle""__coeff_4",-153.62689150963013
"volume__fft_coefficient__attr_""angle""__coeff_5",149.09842209716987
"volume__fft_coefficient__attr_""angle""__coeff_6",-86.52640916802666
"volume__fft_coefficient__attr_""angle""__coeff_7",109.9996365625749
"volume__fft_coefficient__attr_""angle""__coeff_8",29.365645054693385
"volume__fft_coefficient__attr_""angle""__coeff_9",45.480062599836735
"volume__fft_coefficient__attr_""angle""__coeff_10",125.35373776082368
"volume__fft_coefficient__attr_""angle""__coeff_11",167.44415675711556
"volume__fft_coefficient__attr_""angle""__coeff_12",-111.8828210912342
"volume__fft_coefficient__attr_""angle""__coeff_13",116.71393120018206
"volume__fft_coefficient__attr_""angle""__coeff_14",86.25514977721214
"volume__fft_coefficient__attr_""angle""__coeff_15",81.59812635451654
"volume__fft_coefficient__attr_""angle""__coeff_16",154.57967623279234
"volume__fft_coefficient__attr_""angle""__coeff_17",-48.81379886483645
"volume__fft_coefficient__attr_""angle""__coeff_18",-18.076849510128703
"volume__fft_coefficient__attr_""angle""__coeff_19",-15.967410056614161
"volume__fft_coefficient__attr_""angle""__coeff_20",61.925979296313244
"volume__fft_coefficient__attr_""angle""__coeff_21",-176.17641717732417
"volume__fft_coefficient__attr_""angle""__coeff_22",165.34388276956827
"volume__fft_coefficient__attr_""angle""__coeff_23",-140.30532224845072
"volume__fft_coefficient__attr_""angle""__coeff_24",47.98481529326179
"volume__fft_coefficient__attr_""angle""__coeff_25",45.13874687497001
"volume__fft_coefficient__attr_""angle""__coeff_26",52.26933189026226
"volume__fft_coefficient__attr_""angle""__coeff_27",-154.10174629653122
"volume__fft_coefficient__attr_""angle""__coeff_28",-48.320128672127005
"volume__fft_coefficient__attr_""angle""__coeff_29",-129.62556417217445
"volume__fft_coefficient__attr_""angle""__coeff_30",-80.81406200861528
"volume__fft_coefficient__attr_""angle""__coeff_31",-41.98742973121161
"volume__fft_coefficient__attr_""angle""__coeff_32",27.24351395986901
"volume__fft_coefficient__attr_""angle""__coeff_33",99.32449765437191
"volume__fft_coefficient__attr_""angle""__coeff_34",-111.98410075101819
"volume__fft_coefficient__attr_""angle""__coeff_35",-154.98943014510576
"volume__fft_coefficient__attr_""angle""__coeff_36",-135.6779622732715
"volume__fft_coefficient__attr_""angle""__coeff_37",178.3323992014735
"volume__fft_coefficient__attr_""angle""__coeff_38",-155.35618884885744
"volume__fft_coefficient__attr_""angle""__coeff_39",178.36970223692
"volume__fft_coefficient__attr_""angle""__coeff_40",170.50781939509457
"volume__fft_coefficient__attr_""angle""__coeff_41",88.20458097370371
"volume__fft_coefficient__attr_""angle""__coeff_42",50.70377925804698
"volume__fft_coefficient__attr_""angle""__coeff_43",53.57822922915847
"volume__fft_coefficient__attr_""angle""__coeff_44",45.40022998622649
"volume__fft_coefficient__attr_""angle""__coeff_45",-86.87498480523271
"volume__fft_coefficient__attr_""angle""__coeff_46",-46.326641980613886
"volume__fft_coefficient__attr_""angle""__coeff_47",-64.4879469321272
"volume__fft_coefficient__attr_""angle""__coeff_48",-89.50684044625777
"volume__fft_coefficient__attr_""angle""__coeff_49",-98.91950738102922
"volume__fft_coefficient__attr_""angle""__coeff_50",163.8676774822265
"volume__fft_coefficient__attr_""angle""__coeff_51",122.03981549429575
"volume__fft_coefficient__attr_""angle""__coeff_52",115.10456659202393
"volume__fft_coefficient__attr_""angle""__coeff_53",1.0282815842670834
"volume__fft_coefficient__attr_""angle""__coeff_54",-36.55243517497006
"volume__fft_coefficient__attr_""angle""__coeff_55",-61.22978769081585
"volume__fft_coefficient__attr_""angle""__coeff_56",6.971211603844436
"volume__fft_coefficient__attr_""angle""__coeff_57",-107.92594838414077
"volume__fft_coefficient__attr_""angle""__coeff_58",147.34064864802772
"volume__fft_coefficient__attr_""angle""__coeff_59",-165.26170588263136
"volume__fft_coefficient__attr_""angle""__coeff_60",169.42306666555083
"volume__fft_coefficient__attr_""angle""__coeff_61",153.53456573864136
"volume__fft_coefficient__attr_""angle""__coeff_62",6.245659383496569
"volume__fft_coefficient__attr_""angle""__coeff_63",10.812630793159414
"volume__fft_coefficient__attr_""angle""__coeff_64",-27.788757710126767
"volume__fft_coefficient__attr_""angle""__coeff_65",-100.68644936259453
"volume__fft_coefficient__attr_""angle""__coeff_66",-97.60588602270475
"volume__fft_coefficient__attr_""angle""__coeff_67",-160.6513665726098
"volume__fft_coefficient__attr_""angle""__coeff_68",-166.72976687137896
"volume__fft_coefficient__attr_""angle""__coeff_69",169.39974388242493
"volume__fft_coefficient__attr_""angle""__coeff_70",13.595909440834422
"volume__fft_coefficient__attr_""angle""__coeff_71",61.08012812305889
"volume__fft_coefficient__attr_""angle""__coeff_72",31.826827347266494
"volume__fft_coefficient__attr_""angle""__coeff_73",32.537613554671985
"volume__fft_coefficient__attr_""angle""__coeff_74",18.691426541394552
"volume__fft_coefficient__attr_""angle""__coeff_75",39.29608240144239
"volume__fft_coefficient__attr_""angle""__coeff_76",-137.34602880523965
"volume__fft_coefficient__attr_""angle""__coeff_77",-166.546348478267
"volume__fft_coefficient__attr_""angle""__coeff_78",162.13458405559965
"volume__fft_coefficient__attr_""angle""__coeff_79",-153.47229571598945
"volume__fft_coefficient__attr_""angle""__coeff_80",51.10378000537941
"volume__fft_coefficient__attr_""angle""__coeff_81",56.97204529506964
"volume__fft_coefficient__attr_""angle""__coeff_82",44.74836953685158
"volume__fft_coefficient__attr_""angle""__coeff_83",98.99285518657778
"volume__fft_coefficient__attr_""angle""__coeff_84",-162.61308700172268
"volume__fft_coefficient__attr_""angle""__coeff_85",-43.800632426582766
"volume__fft_coefficient__attr_""angle""__coeff_86",-45.81184904824899
"volume__fft_coefficient__attr_""angle""__coeff_87",-118.72695995043892
"volume__fft_coefficient__attr_""angle""__coeff_88",0.0
"volume__fft_coefficient__attr_""angle""__coeff_89",0.0
"volume__fft_coefficient__attr_""angle""__coeff_90",0.0
"volume__fft_coefficient__attr_""angle""__coeff_91",0.0
"volume__fft_coefficient__attr_""angle""__coeff_92",0.0
"volume__fft_coefficient__attr_""angle""__coeff_93",0.0
"volume__fft_coefficient__attr_""angle""__coeff_94",0.0
"volume__fft_coefficient__attr_""angle""__coeff_95",0.0
"volume__fft_coefficient__attr_""angle""__coeff_96",0.0
"volume__fft_coefficient__attr_""angle""__coeff_97",0.0
"volume__fft_coefficient__attr_""angle""__coeff_98",0.0
"volume__fft_coefficient__attr_""angle""__coeff_99",0.0
"volume__fft_aggregated__aggtype_""centroid""",23.290537069106936
"volume__fft_aggregated__aggtype_""variance""",720.8404045782434
"volume__fft_aggregated__aggtype_""skew""",0.8632256563438909
"volume__fft_aggregated__aggtype_""kurtosis""",4.0772987164220025
volume__value_count__value_0,0.0
volume__value_count__value_1,0.0
volume__value_count__value_-1,0.0
volume__range_count__max_1__min_-1,0.0
volume__range_count__max_0__min_-1000000000000.0,0.0
volume__range_count__max_1000000000000.0__min_0,175.0
volume__approximate_entropy__m_2__r_0.1,0.5718545174832457
volume__approximate_entropy__m_2__r_0.3,0.8689017544905853
volume__approximate_entropy__m_2__r_0.5,0.6625577506688334
volume__approximate_entropy__m_2__r_0.7,0.5287016165310277
volume__approximate_entropy__m_2__r_0.9,0.3966501667696538
volume__friedrich_coefficients__coeff_0__m_3__r_30,-3.146669465741017e-18
volume__friedrich_coefficients__coeff_1__m_3__r_30,1.43885192595597e-09
volume__friedrich_coefficients__coeff_2__m_3__r_30,-0.47870041949590236
volume__friedrich_coefficients__coeff_3__m_3__r_30,57751823.99908855
volume__max_langevin_fixed_point__m_3__r_30,179448910.3205044
"volume__linear_trend__attr_""pvalue""",0.15730145742403973
"volume__linear_trend__attr_""rvalue""",-0.10736407519434454
"volume__linear_trend__attr_""intercept""",182505954.54467535
"volume__linear_trend__attr_""slope""",-173606.89532467545
"volume__linear_trend__attr_""stderr""",122227.04919102114
"volume__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",-0.16981409399868905
